strategy,ticker,tf,rr,stop_mult,target_mult,long_only,n_trades,win_rate_pct,avg_r,expectancy_r,profit_factor,net_pnl_dollars,trades_per_day,max_consec_losses,max_dd_dollars,max_dd_pct,recovery_days,sharpe_R,kelly_pct,slip_atr_frac,survival_score,n_train,n_test,test_win_rate_pct,test_avg_r
rsi_30_70,US500.cash,M15,1.5,1.5,2.25,True,113,1.77,-3.3517,-3.3517,0.001,-464.91,0.922,72,465.88,0.47,,-1.758,-63.72,0.05,-100.0,75,38,0.0,-3.0192
ema_pullback_20_50,JP225.cash,M15,1.5,1.5,2.25,True,435,1.61,-7.0478,-7.0478,0.005,-1725.34,3.548,195,1725.45,1.73,,-0.988,-63.98,0.05,-100.0,260,175,1.71,-6.1916
ema_cross_9_20,US500.cash,M15,1.5,1.5,2.25,True,155,1.29,-3.5421,-3.5421,0.001,-622.6,1.264,84,623.57,0.62,,-1.643,-64.52,0.05,-100.0,99,56,0.0,-3.1372
ema_cross_9_20,US2000.cash,H1,1.5,1.5,2.25,True,167,1.2,-3.4666,-3.4666,0.002,-686.07,0.335,113,687.77,0.69,,-1.85,-64.67,0.05,-100.0,103,64,1.56,-3.1909
donchian_55,JP225.cash,M15,1.5,1.5,2.25,True,170,1.18,-3.7834,-3.7834,0.002,-691.7,1.387,97,691.83,0.69,,-1.984,-64.71,0.05,-100.0,103,67,1.49,-3.3425
donchian_20,US2000.cash,H1,1.5,1.5,2.25,True,279,1.08,-3.4661,-3.4661,0.003,-1154.03,0.56,197,1154.03,1.15,,-2.041,-64.87,0.05,-100.0,172,107,1.87,-3.0053
rsi_30_70,JP225.cash,M15,1.5,1.5,2.25,True,114,0.88,-3.3841,-3.3841,0.003,-484.55,0.93,60,485.16,0.49,,-1.886,-65.2,0.05,-100.0,68,46,0.0,-3.1235
ema_cross_12_26,JP225.cash,M15,1.5,1.5,2.25,True,123,0.81,-3.8631,-3.8631,0.001,-505.91,1.003,68,506.48,0.51,,-1.843,-65.31,0.05,-100.0,76,47,0.0,-3.2426
ema_cross_12_26,US500.cash,M15,1.5,1.5,2.25,True,127,0.79,-3.5532,-3.5532,0.0,-495.88,1.036,74,496.85,0.5,,-1.655,-65.35,0.05,-100.0,84,43,0.0,-3.2045
ema_cross_9_20,JP225.cash,M15,1.5,1.5,2.25,True,154,0.65,-3.5815,-3.5815,0.001,-594.74,1.256,81,595.31,0.6,,-1.801,-65.58,0.05,-100.0,92,62,0.0,-2.9925
donchian_55,US2000.cash,H1,1.5,1.5,2.25,True,157,0.64,-3.4683,-3.4683,0.0,-647.59,0.315,145,648.43,0.65,,-2.217,-65.61,0.05,-100.0,98,59,1.69,-3.0603
ema_pullback_20_50,HK50.cash,M15,1.5,1.5,2.25,True,385,0.52,-8.8365,-8.8365,0.007,-1537.53,2.01,197,1537.53,1.54,,-1.07,-65.8,0.05,-100.0,282,103,0.97,-6.6003
ema_pullback_20_50,US2000.cash,M15,1.5,1.5,2.25,True,409,0.24,-15.4339,-15.4339,0.002,-1645.9,3.336,302,1646.08,1.65,,-0.996,-66.26,0.05,-100.0,244,165,0.61,-14.9512
ema_cross_9_20,AMD,D1,1.5,1.5,2.25,True,33,0.0,-6.6564,-6.6564,0.0,-133.47,0.016,33,133.48,0.13,,-2.315,-66.67,0.05,-100.0,22,11,0.0,-3.9196
ema_cross_9_20,AMD,H1,1.5,1.5,2.25,True,155,0.0,-15.8704,-15.8704,0.0,-615.46,0.095,155,616.44,0.62,,-2.474,-66.67,0.05,-100.0,97,58,0.0,-12.6156
ema_cross_9_20,AMD,M15,1.5,1.5,2.25,True,155,0.0,-23.3623,-23.3623,0.0,-626.31,0.386,155,626.32,0.63,,-2.099,-66.67,0.05,-100.0,89,66,0.0,-16.7747
ema_cross_9_20,AMZN,D1,1.5,1.5,2.25,True,34,0.0,-7.8684,-7.8684,0.0,-130.64,0.013,34,130.76,0.13,,-1.346,-66.67,0.05,-100.0,21,13,0.0,-5.4233
ema_cross_9_20,AMZN,H1,1.5,1.5,2.25,True,169,0.0,-18.1842,-18.1842,0.0,-675.69,0.101,169,676.07,0.68,,-3.099,-66.67,0.05,-100.0,100,69,0.0,-14.9295
ema_cross_9_20,AMZN,M15,1.5,1.5,2.25,True,140,0.0,-31.4744,-31.4744,0.0,-558.05,0.312,140,558.05,0.56,,-2.851,-66.67,0.05,-100.0,86,54,0.0,-30.1447
ema_cross_9_20,AVGO,D1,1.5,1.5,2.25,True,32,0.0,-14.0003,-14.0003,0.0,-129.97,0.016,32,129.97,0.13,,-1.44,-66.67,0.05,-100.0,21,11,0.0,-3.7796
ema_cross_9_20,AVGO,H1,1.5,1.5,2.25,True,162,0.0,-31.6362,-31.6362,0.0,-645.45,0.096,162,645.45,0.65,,-1.16,-66.67,0.05,-100.0,98,64,0.0,-8.6596
ema_cross_9_20,AVGO,M15,1.5,1.5,2.25,True,146,0.0,-17.0426,-17.0426,0.0,-586.65,0.324,146,586.71,0.59,,-2.478,-66.67,0.05,-100.0,93,53,0.0,-12.8204
ema_cross_9_20,CSCO,H1,1.5,1.5,2.25,True,175,0.0,-81.6993,-81.6993,0.0,-701.37,0.104,175,701.42,0.7,,-3.174,-66.67,0.05,-100.0,103,72,0.0,-71.0577
ema_cross_9_20,CSCO,M15,1.5,1.5,2.25,True,156,0.0,-135.5335,-135.5335,0.0,-623.55,0.347,156,623.55,0.62,,-2.708,-66.67,0.05,-100.0,97,59,0.0,-104.6132
ema_cross_9_20,HK50.cash,M15,1.5,1.5,2.25,True,154,0.0,-4.2757,-4.2757,0.0,-618.49,0.804,154,618.49,0.62,,-2.357,-66.67,0.05,-100.0,89,65,0.0,-3.8394
ema_cross_9_20,INTC,D1,1.5,1.5,2.25,True,32,0.0,-26.378,-26.378,0.0,-128.13,0.016,32,128.13,0.13,,-2.797,-66.67,0.05,-100.0,17,15,0.0,-23.8783
ema_cross_9_20,INTC,H1,1.5,1.5,2.25,True,162,0.0,-76.0773,-76.0773,0.0,-649.82,0.096,162,649.86,0.65,,-2.856,-66.67,0.05,-100.0,100,62,0.0,-74.3198
ema_cross_9_20,INTC,M15,1.5,1.5,2.25,True,162,0.0,-146.4999,-146.4999,0.0,-648.28,0.36,162,648.3,0.65,,-1.618,-66.67,0.05,-100.0,97,65,0.0,-78.303
ema_cross_9_20,MSFT,D1,1.5,1.5,2.25,True,43,0.0,-6.5734,-6.5734,0.0,-174.12,0.013,43,174.16,0.17,,-1.016,-66.67,0.05,-100.0,30,13,0.0,-3.3354
ema_cross_9_20,MSFT,H1,1.5,1.5,2.25,True,153,0.0,-10.3648,-10.3648,0.0,-608.94,0.092,153,609.29,0.61,,-3.946,-66.67,0.05,-100.0,98,55,0.0,-9.6872
ema_cross_9_20,MSFT,M15,1.5,1.5,2.25,True,166,0.0,-20.3305,-20.3305,0.0,-668.94,0.37,166,668.94,0.67,,-3.251,-66.67,0.05,-100.0,105,61,0.0,-18.654
ema_cross_9_20,NVDA,D1,1.5,1.5,2.25,True,32,0.0,-26.2483,-26.2483,0.0,-130.39,0.016,32,130.39,0.13,,-0.977,-66.67,0.05,-100.0,18,14,0.0,-5.2524
ema_cross_9_20,NVDA,H1,1.5,1.5,2.25,True,173,0.0,-45.5751,-45.5751,0.0,-690.32,0.104,173,690.32,0.69,,-1.23,-66.67,0.05,-100.0,101,72,0.0,-14.3106
ema_cross_9_20,NVDA,M15,1.5,1.5,2.25,True,166,0.0,-32.1234,-32.1234,0.0,-665.94,0.37,166,666.12,0.67,,-3.157,-66.67,0.05,-100.0,98,68,0.0,-28.7567
ema_cross_9_20,US2000.cash,M15,1.5,1.5,2.25,True,146,0.0,-6.3702,-6.3702,0.0,-578.8,1.191,146,579.45,0.58,,-1.818,-66.67,0.05,-100.0,86,60,0.0,-6.1887
ema_cross_12_26,AMD,H1,1.5,1.5,2.25,True,129,0.0,-15.8337,-15.8337,0.0,-518.45,0.079,129,519.42,0.52,,-2.555,-66.67,0.05,-100.0,82,47,0.0,-13.0145
ema_cross_12_26,AMD,M15,1.5,1.5,2.25,True,118,0.0,-23.103,-23.103,0.0,-478.17,0.294,118,478.17,0.48,,-2.192,-66.67,0.05,-100.0,66,52,0.0,-17.2667
ema_cross_12_26,AMZN,H1,1.5,1.5,2.25,True,134,0.0,-17.7942,-17.7942,0.0,-539.35,0.08,134,539.73,0.54,,-3.316,-66.67,0.05,-100.0,79,55,0.0,-14.6336
ema_cross_12_26,AMZN,M15,1.5,1.5,2.25,True,120,0.0,-31.0407,-31.0407,0.0,-480.64,0.267,120,480.64,0.48,,-2.668,-66.67,0.05,-100.0,77,43,0.0,-30.3748
ema_cross_12_26,AVGO,H1,1.5,1.5,2.25,True,133,0.0,-31.0478,-31.0478,0.0,-531.1,0.079,133,531.1,0.53,,-1.126,-66.67,0.05,-100.0,80,53,0.0,-8.3095
ema_cross_12_26,AVGO,M15,1.5,1.5,2.25,True,119,0.0,-16.5185,-16.5185,0.0,-478.73,0.264,119,478.79,0.48,,-2.707,-66.67,0.05,-100.0,74,45,0.0,-12.1842
ema_cross_12_26,CSCO,H1,1.5,1.5,2.25,True,140,0.0,-83.6673,-83.6673,0.0,-560.44,0.083,140,560.48,0.56,,-3.018,-66.67,0.05,-100.0,86,54,0.0,-72.3358
ema_cross_12_26,CSCO,M15,1.5,1.5,2.25,True,120,0.0,-134.1744,-134.1744,0.0,-479.13,0.267,120,479.13,0.48,,-2.708,-66.67,0.05,-100.0,77,43,0.0,-97.6918
ema_cross_12_26,HK50.cash,M15,1.5,1.5,2.25,True,116,0.0,-4.1606,-4.1606,0.0,-444.41,0.606,116,444.41,0.44,,-1.981,-66.67,0.05,-100.0,73,43,0.0,-3.4448
ema_cross_12_26,INTC,D1,1.5,1.5,2.25,True,33,0.0,-25.8501,-25.8501,0.0,-132.92,0.017,33,132.92,0.13,,-2.746,-66.67,0.05,-100.0,18,15,0.0,-22.7711
ema_cross_12_26,INTC,H1,1.5,1.5,2.25,True,128,0.0,-76.4564,-76.4564,0.0,-512.49,0.076,128,512.53,0.51,,-2.934,-66.67,0.05,-100.0,81,47,0.0,-76.4574
ema_cross_12_26,INTC,M15,1.5,1.5,2.25,True,127,0.0,-147.7329,-147.7329,0.0,-507.8,0.282,127,507.81,0.51,,-1.537,-66.67,0.05,-100.0,82,45,0.0,-72.8524
ema_cross_12_26,MSFT,D1,1.5,1.5,2.25,True,34,0.0,-6.6055,-6.6055,0.0,-135.53,0.011,34,135.57,0.14,,-0.939,-66.67,0.05,-100.0,22,12,0.0,-3.6252
ema_cross_12_26,MSFT,H1,1.5,1.5,2.25,True,120,0.0,-10.1199,-10.1199,0.0,-483.53,0.072,120,483.89,0.48,,-4.036,-66.67,0.05,-100.0,74,46,0.0,-9.5377
ema_cross_12_26,MSFT,M15,1.5,1.5,2.25,True,125,0.0,-20.3877,-20.3877,0.0,-502.06,0.278,125,502.06,0.5,,-3.08,-66.67,0.05,-100.0,84,41,0.0,-18.7381
ema_cross_12_26,NVDA,H1,1.5,1.5,2.25,True,127,0.0,-47.362,-47.362,0.0,-504.78,0.076,127,504.78,0.5,,-1.19,-66.67,0.05,-100.0,74,53,0.0,-14.0107
ema_cross_12_26,NVDA,M15,1.5,1.5,2.25,True,128,0.0,-32.4727,-32.4727,0.0,-514.28,0.285,128,514.47,0.51,,-3.066,-66.67,0.05,-100.0,74,54,0.0,-28.8518
ema_cross_12_26,US2000.cash,H1,1.5,1.5,2.25,True,138,0.0,-3.5012,-3.5012,0.0,-581.79,0.277,138,583.49,0.58,,-1.87,-66.67,0.05,-100.0,89,49,0.0,-2.9254
ema_cross_12_26,US2000.cash,M15,1.5,1.5,2.25,True,112,0.0,-6.299,-6.299,0.0,-451.06,0.914,112,451.71,0.45,,-1.765,-66.67,0.05,-100.0,69,43,0.0,-6.0722
ema_pullback_20_50,AMD,D1,1.5,1.5,2.25,True,105,0.0,-13.1389,-13.1389,0.0,-420.5,0.052,105,420.51,0.42,,-1.699,-66.67,0.05,-100.0,73,32,0.0,-9.0719
ema_pullback_20_50,AMD,H1,1.5,1.5,2.25,True,458,0.0,-30.7814,-30.7814,0.0,-1842.15,0.282,458,1842.15,1.84,,-1.49,-66.67,0.05,-100.0,281,177,0.0,-28.098
ema_pullback_20_50,AMD,M15,1.5,1.5,2.25,True,435,0.0,-48.7018,-48.7018,0.0,-1748.25,1.084,435,1748.26,1.75,,-1.147,-66.67,0.05,-100.0,275,160,0.0,-32.2405
ema_pullback_20_50,AMZN,D1,1.5,1.5,2.25,True,146,0.0,-14.6754,-14.6754,0.0,-578.53,0.057,146,578.53,0.58,,-1.694,-66.67,0.05,-100.0,78,68,0.0,-13.3144
ema_pullback_20_50,AMZN,H1,1.5,1.5,2.25,True,460,0.0,-35.7922,-35.7922,0.0,-1837.38,0.276,460,1837.71,1.84,,-1.48,-66.67,0.05,-100.0,277,183,0.0,-31.4754
ema_pullback_20_50,AMZN,M15,1.5,1.5,2.25,True,384,0.0,-64.0192,-64.0192,0.0,-1538.28,0.855,384,1538.28,1.54,,-1.498,-66.67,0.05,-100.0,229,155,0.0,-61.1058
ema_pullback_20_50,AVGO,D1,1.5,1.5,2.25,True,152,0.0,-29.0974,-29.0974,0.0,-609.59,0.077,152,609.59,0.61,,-1.005,-66.67,0.05,-100.0,91,61,0.0,-9.1489
ema_pullback_20_50,AVGO,H1,1.5,1.5,2.25,True,528,0.0,-59.9729,-59.9729,0.0,-2121.02,0.313,528,2121.02,2.12,,-1.015,-66.67,0.05,-100.0,309,219,0.0,-18.191
ema_pullback_20_50,AVGO,M15,1.5,1.5,2.25,True,440,0.0,-34.1393,-34.1393,0.0,-1767.14,0.977,440,1767.2,1.77,,-1.31,-66.67,0.05,-100.0,297,143,0.0,-24.1663
ema_pullback_20_50,CSCO,D1,1.5,1.5,2.25,True,125,0.0,-60.084,-60.084,0.0,-499.75,0.062,125,499.75,0.5,,-1.934,-66.67,0.05,-100.0,73,52,0.0,-51.3906
ema_pullback_20_50,CSCO,H1,1.5,1.5,2.25,True,499,0.0,-156.6864,-156.6864,0.0,-1995.7,0.296,499,1995.7,2.0,,-1.332,-66.67,0.05,-100.0,271,228,0.0,-138.6826
ema_pullback_20_50,CSCO,M15,1.5,1.5,2.25,True,439,0.0,-253.7781,-253.7781,0.0,-1755.6,0.975,439,1755.6,1.76,,-1.265,-66.67,0.05,-100.0,258,181,0.0,-156.5857
ema_pullback_20_50,INTC,D1,1.5,1.5,2.25,True,99,0.0,-48.9122,-48.9122,0.0,-398.88,0.05,99,398.88,0.4,,-1.747,-66.67,0.05,-100.0,58,41,0.0,-49.1306
ema_pullback_20_50,INTC,H1,1.5,1.5,2.25,True,451,0.0,-145.0544,-145.0544,0.0,-1804.81,0.268,451,1804.81,1.8,,-1.476,-66.67,0.05,-100.0,263,188,0.0,-146.2575
ema_pullback_20_50,INTC,M15,1.5,1.5,2.25,True,429,0.0,-262.0928,-262.0928,0.0,-1716.74,0.953,429,1716.74,1.72,,-1.094,-66.67,0.05,-100.0,247,182,0.0,-141.5912
ema_pullback_20_50,MSFT,D1,1.5,1.5,2.25,True,162,0.0,-16.7754,-16.7754,0.0,-642.76,0.05,162,642.76,0.64,,-0.921,-66.67,0.05,-100.0,110,52,0.0,-8.106
ema_pullback_20_50,MSFT,H1,1.5,1.5,2.25,True,473,0.0,-21.2233,-21.2233,0.0,-1894.61,0.283,473,1894.96,1.89,,-1.552,-66.67,0.05,-100.0,296,177,0.0,-18.4927
ema_pullback_20_50,MSFT,M15,1.5,1.5,2.25,True,426,0.0,-41.0194,-41.0194,0.0,-1714.93,0.949,426,1714.93,1.71,,-1.377,-66.67,0.05,-100.0,310,116,0.0,-32.3747
ema_pullback_20_50,NVDA,D1,1.5,1.5,2.25,True,122,0.0,-52.3588,-52.3588,0.0,-491.63,0.061,122,491.63,0.49,,-0.943,-66.67,0.05,-100.0,68,54,0.0,-12.7215
ema_pullback_20_50,NVDA,H1,1.5,1.5,2.25,True,482,0.0,-92.3833,-92.3833,0.0,-1929.19,0.289,482,1929.2,1.93,,-1.05,-66.67,0.05,-100.0,307,175,0.0,-29.7341
ema_pullback_20_50,NVDA,M15,1.5,1.5,2.25,True,454,0.0,-64.6617,-64.6617,0.0,-1823.37,1.011,454,1823.44,1.82,,-1.534,-66.67,0.05,-100.0,292,162,0.0,-59.0652
donchian_20,AMD,D1,1.5,1.5,2.25,True,60,0.0,-5.8138,-5.8138,0.0,-229.67,0.03,60,230.25,0.23,,-2.146,-66.67,0.05,-100.0,35,25,0.0,-3.6424
donchian_20,AMD,H1,1.5,1.5,2.25,True,283,0.0,-15.471,-15.471,0.0,-1134.84,0.174,283,1135.32,1.14,,-2.467,-66.67,0.05,-100.0,166,117,0.0,-12.5881
donchian_20,AMD,M15,1.5,1.5,2.25,True,287,0.0,-22.7915,-22.7915,0.0,-1157.66,0.715,287,1157.67,1.16,,-2.118,-66.67,0.05,-100.0,168,119,0.0,-17.0985
donchian_20,AMZN,D1,1.5,1.5,2.25,True,73,0.0,-7.6116,-7.6116,0.0,-280.33,0.028,73,280.66,0.28,,-1.953,-66.67,0.05,-100.0,42,31,0.0,-5.7859
donchian_20,AMZN,H1,1.5,1.5,2.25,True,298,0.0,-18.3035,-18.3035,0.0,-1192.23,0.179,298,1192.35,1.19,,-3.242,-66.67,0.05,-100.0,179,119,0.0,-14.8803
donchian_20,AMZN,M15,1.5,1.5,2.25,True,259,0.0,-30.1162,-30.1162,0.0,-1037.4,0.577,259,1037.65,1.04,,-3.415,-66.67,0.05,-100.0,149,110,0.0,-27.5127
donchian_20,AVGO,D1,1.5,1.5,2.25,True,59,0.0,-13.0186,-13.0186,0.0,-238.84,0.03,59,239.03,0.24,,-1.367,-66.67,0.05,-100.0,38,21,0.0,-3.467
donchian_20,AVGO,H1,1.5,1.5,2.25,True,309,0.0,-31.1777,-31.1777,0.0,-1234.39,0.183,309,1234.4,1.23,,-1.177,-66.67,0.05,-100.0,185,124,0.0,-8.756
donchian_20,AVGO,M15,1.5,1.5,2.25,True,292,0.0,-16.6936,-16.6936,0.0,-1174.58,0.649,292,1174.58,1.17,,-2.778,-66.67,0.05,-100.0,171,121,0.0,-13.1577
donchian_20,CSCO,D1,1.5,1.5,2.25,True,61,0.0,-28.9051,-28.9051,0.0,-242.99,0.03,61,243.16,0.24,,-3.672,-66.67,0.05,-100.0,36,25,0.0,-26.0658
donchian_20,CSCO,H1,1.5,1.5,2.25,True,295,0.0,-83.6207,-83.6207,0.0,-1178.02,0.175,295,1178.05,1.18,,-3.064,-66.67,0.05,-100.0,169,126,0.0,-71.1845
donchian_20,CSCO,M15,1.5,1.5,2.25,True,285,0.0,-133.5692,-133.5692,0.0,-1139.38,0.633,285,1139.41,1.14,,-2.565,-66.67,0.05,-100.0,172,113,0.0,-92.7338
donchian_20,HK50.cash,M15,1.5,1.5,2.25,True,277,0.0,-4.4825,-4.4825,0.0,-1133.2,1.446,277,1133.2,1.13,,-2.503,-66.67,0.05,-100.0,173,104,0.0,-4.0887
donchian_20,INTC,D1,1.5,1.5,2.25,True,50,0.0,-21.5436,-21.5436,0.0,-198.96,0.025,50,199.17,0.2,,-2.834,-66.67,0.05,-100.0,27,23,0.0,-19.616
donchian_20,INTC,H1,1.5,1.5,2.25,True,304,0.0,-72.3845,-72.3845,0.0,-1214.88,0.181,304,1214.93,1.21,,-2.589,-66.67,0.05,-100.0,173,131,0.0,-67.7785
donchian_20,INTC,M15,1.5,1.5,2.25,True,281,0.0,-134.3105,-134.3105,0.0,-1124.48,0.624,281,1124.48,1.12,,-1.519,-66.67,0.05,-100.0,165,116,0.0,-66.5015
donchian_20,MSFT,D1,1.5,1.5,2.25,True,91,0.0,-7.6032,-7.6032,0.0,-348.56,0.028,91,348.75,0.35,,-1.183,-66.67,0.05,-100.0,55,36,0.0,-3.3634
donchian_20,MSFT,H1,1.5,1.5,2.25,True,297,0.0,-10.9541,-10.9541,0.0,-1194.08,0.178,297,1194.08,1.19,,-3.625,-66.67,0.05,-100.0,182,115,0.0,-9.8933
donchian_20,MSFT,M15,1.5,1.5,2.25,True,257,0.0,-19.564,-19.564,0.0,-1030.08,0.572,257,1030.31,1.03,,-3.465,-66.67,0.05,-100.0,160,97,0.0,-17.5148
donchian_20,NVDA,D1,1.5,1.5,2.25,True,68,0.0,-23.9756,-23.9756,0.0,-270.25,0.034,68,270.25,0.27,,-1.134,-66.67,0.05,-100.0,41,27,0.0,-5.6894
donchian_20,NVDA,H1,1.5,1.5,2.25,True,312,0.0,-48.0663,-48.0663,0.0,-1245.45,0.187,312,1245.48,1.25,,-1.285,-66.67,0.05,-100.0,192,120,0.0,-15.6155
donchian_20,NVDA,M15,1.5,1.5,2.25,True,259,0.0,-32.3758,-32.3758,0.0,-1037.82,0.577,259,1037.82,1.04,,-3.133,-66.67,0.05,-100.0,155,104,0.0,-29.2183
donchian_20,US2000.cash,M15,1.5,1.5,2.25,True,245,0.0,-6.3109,-6.3109,0.0,-971.87,1.998,245,972.08,0.97,,-1.849,-66.67,0.05,-100.0,142,103,0.0,-5.7115
donchian_55,AMD,D1,1.5,1.5,2.25,True,35,0.0,-5.1814,-5.1814,0.0,-128.77,0.017,35,129.1,0.13,,-1.995,-66.67,0.05,-100.0,18,17,0.0,-3.4289
donchian_55,AMD,H1,1.5,1.5,2.25,True,181,0.0,-14.819,-14.819,0.0,-726.5,0.111,181,726.5,0.73,,-2.562,-66.67,0.05,-100.0,105,76,0.0,-12.3533
donchian_55,AMD,M15,1.5,1.5,2.25,True,175,0.0,-21.4348,-21.4348,0.0,-706.07,0.436,175,706.07,0.71,,-2.208,-66.67,0.05,-100.0,105,70,0.0,-16.2411
donchian_55,AMZN,D1,1.5,1.5,2.25,True,52,0.0,-7.6782,-7.6782,0.0,-209.15,0.02,52,209.29,0.21,,-2.22,-66.67,0.05,-100.0,28,24,0.0,-6.4066
donchian_55,AMZN,H1,1.5,1.5,2.25,True,193,0.0,-18.4858,-18.4858,0.0,-770.71,0.116,193,770.78,0.77,,-3.295,-66.67,0.05,-100.0,111,82,0.0,-15.2561
donchian_55,AMZN,M15,1.5,1.5,2.25,True,153,0.0,-29.8237,-29.8237,0.0,-614.56,0.341,153,614.61,0.61,,-3.484,-66.67,0.05,-100.0,85,68,0.0,-27.4597
donchian_55,AVGO,D1,1.5,1.5,2.25,True,44,0.0,-12.947,-12.947,0.0,-178.41,0.022,44,178.46,0.18,,-1.284,-66.67,0.05,-100.0,28,16,0.0,-3.3705
donchian_55,AVGO,H1,1.5,1.5,2.25,True,208,0.0,-33.0881,-33.0881,0.0,-830.89,0.123,208,830.95,0.83,,-1.172,-66.67,0.05,-100.0,130,78,0.0,-9.1062
donchian_55,AVGO,M15,1.5,1.5,2.25,True,174,0.0,-16.2134,-16.2134,0.0,-702.92,0.386,174,703.15,0.7,,-2.866,-66.67,0.05,-100.0,103,71,0.0,-12.7041
donchian_55,CSCO,D1,1.5,1.5,2.25,True,36,0.0,-27.7935,-27.7935,0.0,-143.12,0.018,36,143.12,0.14,,-3.956,-66.67,0.05,-100.0,20,16,0.0,-24.5299
donchian_55,CSCO,H1,1.5,1.5,2.25,True,195,0.0,-83.8323,-83.8323,0.0,-779.52,0.116,195,779.53,0.78,,-3.062,-66.67,0.05,-100.0,108,87,0.0,-71.7014
donchian_55,CSCO,M15,1.5,1.5,2.25,True,186,0.0,-127.1507,-127.1507,0.0,-744.19,0.413,186,744.19,0.74,,-2.494,-66.67,0.05,-100.0,110,76,0.0,-85.6175
donchian_55,HK50.cash,M15,1.5,1.5,2.25,True,161,0.0,-4.3613,-4.3613,0.0,-659.64,0.841,161,659.64,0.66,,-2.487,-66.67,0.05,-100.0,108,53,0.0,-3.9985
donchian_55,INTC,H1,1.5,1.5,2.25,True,180,0.0,-67.3791,-67.3791,0.0,-717.72,0.107,180,717.72,0.72,,-2.549,-66.67,0.05,-100.0,100,80,0.0,-58.9873
donchian_55,INTC,M15,1.5,1.5,2.25,True,184,0.0,-117.5507,-117.5507,0.0,-737.16,0.409,184,737.17,0.74,,-1.565,-66.67,0.05,-100.0,103,81,0.0,-67.4696
donchian_55,MSFT,D1,1.5,1.5,2.25,True,70,0.0,-7.9504,-7.9504,0.0,-271.21,0.022,70,271.4,0.27,,-1.288,-66.67,0.05,-100.0,42,28,0.0,-3.4852
donchian_55,MSFT,H1,1.5,1.5,2.25,True,198,0.0,-11.4537,-11.4537,0.0,-798.61,0.119,198,798.77,0.8,,-3.813,-66.67,0.05,-100.0,124,74,0.0,-10.4236
donchian_55,MSFT,M15,1.5,1.5,2.25,True,160,0.0,-19.5617,-19.5617,0.0,-643.99,0.356,160,644.14,0.64,,-3.52,-66.67,0.05,-100.0,100,60,0.0,-17.941
donchian_55,NVDA,D1,1.5,1.5,2.25,True,54,0.0,-22.2442,-22.2442,0.0,-213.3,0.027,54,213.33,0.21,,-1.167,-66.67,0.05,-100.0,33,21,0.0,-5.8602
donchian_55,NVDA,H1,1.5,1.5,2.25,True,209,0.0,-46.0588,-46.0588,0.0,-835.47,0.125,209,835.5,0.84,,-1.296,-66.67,0.05,-100.0,131,78,0.0,-16.721
donchian_55,NVDA,M15,1.5,1.5,2.25,True,156,0.0,-33.2201,-33.2201,0.0,-627.41,0.347,156,627.51,0.63,,-3.138,-66.67,0.05,-100.0,92,64,0.0,-30.9368
donchian_55,US2000.cash,M15,1.5,1.5,2.25,True,160,0.0,-6.2748,-6.2748,0.0,-648.12,1.305,160,648.12,0.65,,-1.781,-66.67,0.05,-100.0,90,70,0.0,-5.575
rsi_30_70,AMD,H1,1.5,1.5,2.25,True,121,0.0,-15.9405,-15.9405,0.0,-484.38,0.074,121,484.52,0.48,,-2.484,-66.67,0.05,-100.0,80,41,0.0,-12.5134
rsi_30_70,AMD,M15,1.5,1.5,2.25,True,108,0.0,-21.7013,-21.7013,0.0,-438.31,0.269,108,438.34,0.44,,-1.924,-66.67,0.05,-100.0,65,43,0.0,-14.6189
rsi_30_70,AMZN,H1,1.5,1.5,2.25,True,105,0.0,-16.2005,-16.2005,0.0,-421.36,0.063,105,421.73,0.42,,-3.001,-66.67,0.05,-100.0,57,48,0.0,-13.5586
rsi_30_70,AMZN,M15,1.5,1.5,2.25,True,120,0.0,-26.6731,-26.6731,0.0,-483.06,0.267,120,483.36,0.48,,-3.177,-66.67,0.05,-100.0,69,51,0.0,-24.7889
rsi_30_70,AVGO,H1,1.5,1.5,2.25,True,104,0.0,-30.7917,-30.7917,0.0,-410.46,0.062,104,410.5,0.41,,-1.217,-66.67,0.05,-100.0,61,43,0.0,-8.5666
rsi_30_70,AVGO,M15,1.5,1.5,2.25,True,109,0.0,-15.2156,-15.2156,0.0,-435.27,0.242,109,435.33,0.44,,-2.585,-66.67,0.05,-100.0,61,48,0.0,-11.7969
rsi_30_70,CSCO,H1,1.5,1.5,2.25,True,102,0.0,-78.3394,-78.3394,0.0,-406.26,0.061,102,406.29,0.41,,-2.928,-66.67,0.05,-100.0,65,37,0.0,-70.8871
rsi_30_70,CSCO,M15,1.5,1.5,2.25,True,97,0.0,-119.3256,-119.3256,0.0,-387.58,0.215,97,387.6,0.39,,-2.723,-66.67,0.05,-100.0,62,35,0.0,-86.6158
rsi_30_70,HK50.cash,M15,1.5,1.5,2.25,True,120,0.0,-4.1819,-4.1819,0.0,-491.5,0.627,120,491.5,0.49,,-2.362,-66.67,0.05,-100.0,75,45,0.0,-3.6651
rsi_30_70,INTC,H1,1.5,1.5,2.25,True,124,0.0,-77.3752,-77.3752,0.0,-496.83,0.074,124,496.88,0.5,,-2.892,-66.67,0.05,-100.0,82,42,0.0,-79.9792
